2004 11 21 -39 199.42 5.38498 12.6278 160.259 
2004 11 28 -32 204.765 0.453756 7.16227 262.931 
2004 11 30 -30 207.317 2.74216 6.03283 196.217 
2004 12 1 -29 200.427 4.00301 15.1032 283.559 
2004 12 8 -22 212.851 2.26693 6.17609 293.702 
2004 12 12 -18 205.172 1.38074 17.5064 406.944 
2004 12 13 -17 213.92 1.24873 11.7423 446.232 
2004 12 14 -16 205.441 1.4094 12.485 303.281 
2004 12 15 -15 195.339 1.57306 12.4274 371.406 
2004 12 17 -13 201.043 1.25412 14.3309 317.607 
2005 2 1 32 209.137 1.91914 10.1431 334.448 
2005 2 2 33 204.873 1.85772 9.62926 445.935 
2005 2 1 32 209.372 1.97462 9.29884 332.915 
2005 2 2 33 202.92 1.75835 9.4983 441.923 
