2011 10 27 -65 209.436 0.991492 3.17414 1783.15 
2011 10 28 -64 208.194 0.428464 5.49602 1703.99 
2011 10 29 -63 207.336 0.726907 7.32404 1326.69 
2011 10 30 -62 209.863 1.29839 6.88957 1526.72 
2011 10 31 -61 213.022 0.706781 7.95018 1629.17 
2011 11 1 -60 218.047 0.765509 5.05442 1809.78 
2011 11 2 -59 218.359 0.869119 6.15543 1645.89 
2011 11 3 -58 209.191 0.502973 6.09217 1406.49 
2011 11 4 -57 211.495 1.41481 4.32211 1245.43 
2011 11 5 -56 226.34 0.387855 12.1123 1797.97 
2011 11 6 -55 230.124 0.240208 9.64276 2178.51 
2011 11 7 -54 220.035 2.9679 9.30329 1517.85 
2011 11 10 -51 219.328 1.73897 8.97665 1595.84 
2011 11 13 -48 234.366 1.85904 11.4502 1985.59 
2011 11 14 -47 224.383 0.416171 9.10965 2091.43 
2011 11 15 -46 224.488 1.27722 11.1611 2083.3 
2011 11 16 -45 223.235 1.00285 8.19168 1611.97 
2011 11 17 -44 218.907 0.380623 7.65798 2207.79 
2011 11 18 -43 228.424 0.63092 11.936 1963.78 
2011 11 19 -42 202.754 1.20985 15.1991 1456.32 
2011 11 20 -41 217.175 0.733242 9.90698 1468.96 
2011 11 21 -40 221.129 1.69001 7.65042 1890.4 
2011 11 22 -39 225.996 0.626964 9.87152 1963.87 
2011 11 23 -38 221.317 1.08216 9.59375 2155.06 
2011 11 24 -37 216.166 1.87405 9.64981 1685.71 
2011 11 25 -36 216.137 2.15665 9.49808 1673 
2011 11 26 -35 214.277 1.15581 9.84458 1702.83 
2011 11 27 -34 210.876 0.764223 10.4436 997.882 
2011 11 28 -33 210.973 1.32617 12.552 890.278 
2011 11 29 -32 208.062 2.17615 11.4674 1521.72 
2011 11 30 -31 207.723 2.06646 12.2658 1360.19 
2011 12 1 -30 218.911 1.5355 9.65498 1513.8 
2011 12 2 -29 216.8 0.40712 6.3519 1604.67 
2011 12 3 -28 214.304 0.914038 5.12754 1737.64 
2011 12 4 -27 229.797 1.05576 7.1885 1973.01 
2011 12 5 -26 221.875 0.436278 5.92752 1872.74 
2011 12 6 -25 216.848 0.512595 6.30339 1939.27 
2011 12 16 -15 219.838 0.424165 11.7414 1807.27 
2011 12 17 -14 216.464 2.24929 10.0442 1456.06 
2011 12 20 -11 195.021 1.98668 11.5643 700.218 
2011 12 21 -10 193.09 0.811333 10.6805 583.225 
2011 12 22 -9 206.361 0.935821 10.5591 949.878 
2011 12 23 -8 199.154 2.19428 9.36295 867.141 
2011 12 24 -7 209.123 0.543729 7.31347 1511.96 
2011 12 25 -6 209.444 0.937481 6.02698 1444.73 
2011 12 26 -5 199.032 0.510407 4.5072 1271.06 
2011 12 27 -4 195.987 0.610169 8.79953 951.393 
2011 12 28 -3 189.052 0.766348 9.40557 867.877 
2011 12 29 -2 197.513 0.871587 8.44412 750.379 
2011 12 30 -1 193.818 0.443606 9.66651 650.156 
2011 12 31 0 196.105 1.04338 7.47053 853.208 
2012 1 2 2 208.497 1.48361 7.17632 791.637 
2012 1 3 3 206.494 0.787984 8.90789 1202.78 
2012 1 4 4 205.062 1.32821 9.49844 1344.01 
2012 1 6 6 205.846 2.10953 9.49191 779.643 
2012 1 7 7 195.799 1.57902 9.55908 707.912 
2012 1 8 8 211.213 1.5392 8.91679 1113.06 
2012 1 10 10 213.239 0.989443 8.9526 804.615 
2012 1 11 11 220.121 3.57491 10.7401 1057.72 
2012 1 12 12 205.459 1.58005 8.90851 909.325 
2012 1 13 13 202.516 1.52364 8.47722 908.083 
2012 1 14 14 183.74 0.799464 10.9819 698.047 
2012 1 15 15 197.638 2.75345 9.8355 779.108 
2012 1 16 16 189.524 2.12378 9.15755 636.355 
2012 1 17 17 191.139 1.26955 9.9443 736.25 
2012 1 18 18 198.082 2.28987 8.94199 751.721 
2012 1 19 19 213.419 1.02059 9.1154 1060.67 
2012 1 20 20 212.311 0.482504 9.39655 1262.95 
2012 1 21 21 222.983 0.700063 12.1253 1516.48 
2012 1 22 22 232.708 1.32767 16.9424 1211.19 
2012 1 23 23 225.136 0.694316 13.3394 1507.97 
2012 1 24 24 224.846 0.622827 13.0248 1448.83 
2012 1 25 25 233.826 0.194657 14.0326 1795.86 
2012 1 26 26 220.507 1.13767 12.0879 1477.57 
