2006 11 15 -46 195.689 2.08539 7.95148 456.746 
2006 11 16 -45 177.331 2.50345 9.70631 315.567 
2006 11 17 -44 191.582 0.842644 12.5436 560.824 
2006 11 18 -43 207.468 1.28662 14.2111 558.62 
2006 11 19 -42 222.795 2.56122 8.23255 480.235 
2006 11 20 -41 203.352 3.58828 14.7884 559.524 
2006 11 21 -40 202.57 4.26565 12.829 416.807 
2006 11 26 -35 208.229 4.3513 14.5973 404.764 
2006 11 30 -31 189.485 2.01904 10.5032 404.544 
2006 12 9 -22 221.052 3.87236 18.8388 335.655 
2006 12 13 -18 210.816 2.12747 14.5567 837.481 
2006 12 14 -17 198.93 3.60823 5.54053 1002.45 
2006 12 17 -14 195.61 2.00431 15.1408 364.65 
2006 12 22 -9 190.47 4.35141 14.1868 321.143 
2006 12 23 -8 208.112 4.13033 26.4015 281.274 
2006 12 27 -4 188.02 0.592475 14.8126 222.196 
2007 1 13 13 203.233 2.08344 14.7666 600.867 
2007 1 14 14 200.442 1.26172 13.8436 681.859 
2007 1 15 15 215.148 2.77013 13.9709 817.559 
2007 1 16 16 228.628 2.83467 18.532 808.642 
2007 1 18 18 205.628 6.29365 17.9049 505.76 
2007 1 19 19 197.892 1.91047 15.8592 551.441 
