2007 12 3 -28 189.439 1.09466 9.51107 216.646 
2007 12 4 -27 196.681 4.26698 10.3833 152.559 
2007 12 5 -26 203.069 0.570247 11.4965 207.206 
2007 12 6 -25 192.997 1.32946 13.9115 230.296 
2007 12 7 -24 202.682 1.8524 13.7099 291.441 
2007 12 8 -23 185.907 3.3006 16.1625 135.354 
2007 12 9 -22 198.865 1.76088 12.9945 254.168 
2007 12 10 -21 206.346 2.53422 12.9405 278.478 
2007 12 12 -19 197.529 3.01408 16.9866 325.81 
2007 12 14 -17 210.746 3.43412 17.6899 223.076 
2007 12 28 -3 204.47 2.07707 18.2359 182.822 
2007 12 29 -2 199.001 1.62202 13.8673 175.334 
2007 12 30 -1 206.718 1.88969 15.4924 216.891 
2007 12 31 0 190.034 2.62888 15.582 228.427 
2008 1 3 3 188.787 4.92047 14.8848 104.368 
2008 1 9 9 196.249 3.84903 15.069 169.261 
2008 1 10 10 195.531 2.01972 13.8735 181.877 
2008 1 11 11 175.861 2.15122 21.0073 177.756 
2008 1 26 26 191.565 2.04531 17.8488 330.858 
2008 1 27 27 195.203 0.904899 13.217 342.617 
2008 1 28 28 195.013 1.44524 9.00658 466.042 
2008 1 29 29 201.891 1.62746 11.047 377.741 
2008 1 30 30 204.745 2.0001 14.4916 435.765 
2008 1 31 31 218.259 1.1714 12.3458 503.68 
2008 2 5 36 191.518 3.41994 16.2981 183.281 
2008 2 8 39 185.871 1.74769 11.0276 411.576 
2008 2 9 40 193.027 2.02011 12.4721 401.736 
2008 2 12 43 191.346 3.12211 11.6806 231.913 
