2008 11 18 -42 194.383 2.35881 6.33028 282.837 
2008 11 19 -41 200.841 2.08062 9.24159 334.782 
2008 11 20 -40 215.827 0.654448 12.4561 360.24 
2008 11 21 -39 195.175 0.370147 13.068 386.962 
2008 11 22 -38 196.484 1.24501 13.891 353.054 
2008 11 23 -37 188.333 0.357649 11.8093 244.791 
2008 11 25 -35 192.127 0.60208 15.442 219.312 
2008 11 28 -32 196.964 3.19856 15.4691 152.345 
2008 11 29 -31 194.513 2.47168 14.7619 151.479 
2008 11 30 -30 187.32 3.55731 13.1876 158.575 
2008 12 1 -29 189.239 3.84227 13.1619 126.729 
2008 12 2 -28 201.035 2.94682 14.0814 219.85 
2008 12 6 -24 203.468 3.66858 11.8683 312.059 
2008 12 7 -23 213.678 1.96485 13.5617 265.154 
2008 12 8 -22 191.188 3.64154 15.0666 210.786 
2008 12 21 -9 183.505 1.77347 17.6349 133.161 
2008 12 27 -3 173.56 2.38644 18.0652 163.565 
2008 12 28 -2 190.629 1.81445 15.0455 264.648 
2009 1 3 3 176.41 4.26412 15.5388 123.872 
2009 1 12 12 208.558 9.09246 16.3864 206.672 
2009 1 16 16 170.425 2.38471 17.1611 147.839 
2009 1 25 25 182.811 3.54135 14.819 279.528 
2009 1 26 26 190.377 1.69228 16.5122 358.296 
2009 1 27 27 186.967 1.59697 13.694 468.199 
2009 1 28 28 183.691 1.47273 12.6613 368.125 
2009 1 29 29 191.11 1.79591 11.6605 341.855 
2009 1 30 30 186.805 1.54745 11.2233 498.305 
2009 1 31 31 188.262 1.44486 11.242 468.882 
2009 2 1 32 184.019 3.96528 12.7457 371.354 
2009 2 2 33 187.091 2.58022 12.9448 373.907 
2009 2 3 34 195.74 3.67087 11.8198 333.15 
2009 2 4 35 199.757 3.31737 10.9983 453.759 
2009 2 5 36 198.025 3.66143 10.5545 449.415 
2009 2 6 37 196.32 4.794 10.5501 424.952 
2009 2 7 38 203.771 3.49779 12.4456 577.577 
2009 2 8 39 195.108 2.22049 11.6375 544.343 
2009 2 10 41 197.122 3.03397 10.4974 597.728 
2009 2 11 42 203.37 1.93451 11.2753 632.711 
2009 2 12 43 206.249 3.55451 8.79863 560.622 
2009 2 13 44 207.774 4.6146 9.56343 574.702 
2009 2 14 45 205.715 2.9855 9.19414 669.179 
2009 2 15 46 200.823 3.14395 9.19504 727.134 
2009 2 16 47 206.161 3.69109 11.5844 615.211 
2009 2 17 48 204.561 1.85445 8.92169 692.257 
2009 2 18 49 193.268 1.64449 12.5094 705.467 
2009 2 20 51 199.274 6.37498 12.5506 536.989 
2009 2 21 52 204.029 3.45102 10.8761 630.628 
2009 2 22 53 199.03 2.52224 11.6729 771.167 
2009 2 23 54 202.259 5.17052 11.0196 552.961 
2009 2 24 55 193.95 4.14346 9.8697 557.731 
2009 2 25 56 196.609 4.78368 11.4972 509.067 
2009 2 26 57 195.587 4.27699 9.07548 553.55 
2009 2 27 58 190.996 3.44319 10.3002 595.556 
2009 2 28 59 196.733 4.31943 9.21651 678.965 
