2014 11 3 -58 220.252 2.37658 10.7404 1024.39 
2014 11 5 -56 234.537 2.91485 18.9485 1071.2 
2014 11 6 -55 220.462 2.42651 11.8313 952.277 
2014 11 9 -52 218.773 4.67216 11.3726 1158.4 
2014 11 10 -51 218.517 2.08924 21.2912 868.31 
2014 11 11 -50 213.347 3.64878 15.2783 883.676 
2014 11 12 -49 222.619 1.61732 13.2472 589.097 
2014 11 13 -48 224.627 1.38872 3.63384 1375.36 
2014 11 14 -47 201.988 0.176185 8.12444 989.03 
2014 11 15 -46 221.476 2.09101 8.22822 953.404 
2014 11 16 -45 205.742 0.481265 10.7981 843.873 
2014 11 17 -44 224.231 0.467299 5.44235 1798.39 
2014 11 18 -43 212.337 0.765241 6.71055 1226.1 
2014 11 19 -42 208.955 4.21414 8.00347 660.624 
2014 11 20 -41 208.174 1.4298 7.66983 816.962 
2014 11 21 -40 206.559 1.29866 13.2061 794.778 
2014 11 22 -39 217.161 1.11967 9.05511 1170.21 
2014 11 23 -38 216.35 0.84449 6.41034 1161.74 
2014 11 24 -37 214.751 0.782921 6.48646 1223.43 
2014 11 25 -36 207.334 0.980549 9.82942 788.108 
2014 11 26 -35 202.236 1.35746 10.6053 809.971 
2014 11 27 -34 204.557 0.506087 9.22336 860.427 
2014 11 28 -33 210.346 1.87 9.6042 647.936 
2014 11 29 -32 201.658 1.46219 10.9227 781.827 
2014 11 30 -31 208.951 1.60227 8.64396 807.617 
2014 12 1 -30 205.549 3.43229 9.79036 877.445 
2014 12 4 -27 221.936 1.37928 11.4296 725.74 
2014 12 7 -24 212.948 2.9729 12.2564 874.567 
2014 12 8 -23 213.237 1.11809 12.1116 859.352 
2014 12 9 -22 231.843 1.45889 10.6353 819.04 
2014 12 10 -21 223.827 1.48505 8.87341 608.301 
2014 12 11 -20 208.763 1.82306 6.18035 1089.85 
2014 12 14 -17 211.602 1.21925 6.60937 954.243 
2014 12 15 -16 213.655 1.19238 7.31443 1119.65 
2014 12 16 -15 209.483 1.09711 6.52626 1095.7 
2014 12 17 -14 205.025 1.67676 7.35708 892.318 
2014 12 18 -13 203.723 1.59527 8.111 957.85 
2014 12 19 -12 205.217 0.901499 10.11 828.542 
2014 12 20 -11 212.992 1.60476 12.2784 781.003 
2014 12 21 -10 216.857 0.907385 8.07063 879.176 
2014 12 22 -9 205.925 4.22282 9.92141 471.061 
2014 12 23 -8 202.618 1.53343 10.2949 677.007 
2014 12 24 -7 204.745 0.818276 10.3298 703.417 
2014 12 25 -6 198.602 1.22317 9.21138 804.355 
2014 12 26 -5 202.078 0.281646 7.89891 865.998 
2014 12 27 -4 202.023 1.32769 7.61838 793.8 
2014 12 29 -2 212.701 1.49034 9.52692 896.316 
2014 12 30 -1 201.179 1.69682 9.85996 1060.47 
2015 1 1 1 217.775 2.94429 10.0997 1015.46 
2015 1 4 4 188.809 1.03652 6.1399 665.445 
2015 1 5 5 198.376 1.97504 10.3838 645.748 
2015 1 8 8 212.01 3.11693 9.77868 1003.79 
2015 1 9 9 222.255 0.760495 14.5671 1141.75 
2015 1 10 10 221.559 1.06507 10.945 1205.09 
2015 1 11 11 218.691 3.1031 10.9065 878.352 
2015 1 13 13 222.759 1.14435 8.48449 1634.64 
2015 1 14 14 225.424 1.56859 7.80265 1270.95 
2015 1 15 15 227.576 0.315038 15.7296 1301.43 
2015 1 17 17 230.097 1.50957 12.0367 1268.49 
2015 1 18 18 226.355 0.405529 10.8341 1388.98 
2015 1 19 19 216.737 0.701119 12.097 1573.15 
2015 1 20 20 237.588 2.03628 10.4442 1673.53 
2015 1 22 22 223.517 1.78119 10.1784 1213.54 
2015 1 23 23 233.343 0.401331 9.14885 1748.45 
2015 1 24 24 232.217 0.607062 4.0173 1971.64 
2015 1 25 25 244.104 0.829768 7.01553 2206.12 
2015 1 26 26 239.67 1.59544 6.62686 1902.5 
2015 1 27 27 239.288 0.793408 9.79314 1981.97 
2015 1 28 28 223.937 0.446592 4.56964 1530.58 
2015 1 29 29 215.15 0.47832 8.17622 981.293 
2015 1 30 30 208.652 1.15104 11.3609 900.77 
2015 1 31 31 210.832 0.728764 12.5881 973.471 
2015 2 1 32 212.662 0.627548 12.956 953.409 
2015 2 2 33 207.893 2.19296 14.7776 590.211 
2015 2 9 40 204.596 1.8409 15.8518 737.797 
2015 2 10 41 204.232 1.83963 15.5896 497.688 
2015 2 13 44 204.087 1.20341 14.1004 989.329 
2015 2 14 45 199.177 1.58291 14.4379 825.434 
2015 2 15 46 207.182 1.81567 12.6688 1145.04 
2015 2 16 47 208.417 0.747725 12.9436 1329.5 
2015 2 17 48 220.911 0.623168 6.74558 1559.13 
2015 2 18 49 208.51 0.768744 8.80686 1289.7 
2015 2 19 50 213.14 0.490806 9.8629 933.008 
2015 2 20 51 206.562 1.65949 14.5238 794.658 
2015 2 21 52 207.86 0.6581 11.1287 942.957 
2015 2 22 53 203.845 0.88912 13.6316 895.086 
2015 2 23 54 205.443 1.12541 16.9287 669.437 
2015 2 24 55 209.687 0.845766 17.2167 768.907 
2015 2 25 56 201.843 1.02905 15.9191 980.515 
2015 2 26 57 206.163 0.679901 12.1119 924.127 
2015 2 27 58 208.53 1.066 11.2892 1337.32 
2015 2 28 59 204.095 0.467114 13.3002 1262.5 
2015 3 1 60 202.326 3.26796 14.0972 881.13 
