2015 11 1 -60 220.134 3.17186 7.03575 1269.96 
2015 11 2 -59 223.675 3.04998 6.2571 1681.76 
2015 11 3 -58 218.02 2.8871 7.51872 1413.33 
2015 11 4 -57 214.166 3.14676 9.89455 1241.39 
2015 11 5 -56 213.617 3.66108 8.35898 1159.66 
2015 11 6 -55 214.933 5.15479 7.35013 919.064 
2015 11 7 -54 203.605 3.43139 8.21859 655.45 
2015 11 8 -53 212.677 2.78336 5.56453 891.291 
2015 11 9 -52 211.166 2.28376 8.36437 1108.52 
2015 11 10 -51 212.565 3.79074 4.3705 981.155 
2015 11 11 -50 207.585 2.93529 7.42024 864.172 
2015 11 12 -49 217.778 2.6686 6.30514 1235.15 
2015 11 13 -48 212.904 3.18509 5.27919 1448.06 
2015 11 14 -47 220.428 4.21495 6.68518 1172.49 
2015 11 15 -46 210.623 4.67411 5.59383 743.806 
2015 11 16 -45 218 3.1204 5.42518 1050.05 
2015 11 17 -44 214.195 3.28743 5.84857 1008.02 
2015 11 18 -43 224.061 2.91691 8.23163 1624.5 
2015 11 19 -42 227.694 3.6853 6.06747 1662.37 
2015 11 20 -41 221.716 3.59381 6.73392 1703.61 
2015 11 21 -40 226.468 2.34404 6.14869 1653.92 
2015 11 22 -39 220.749 4.25181 8.30229 1149.3 
2015 11 23 -38 211.81 2.36292 9.20572 978.572 
2015 11 24 -37 215.154 3.53181 7.86922 986.094 
2015 11 28 -33 220.713 7.2677 8.07853 1046.39 
2015 11 30 -31 215.575 3.09169 12.0022 1146.52 
2015 12 1 -30 203.888 2.64689 9.28344 1084.95 
2015 12 2 -29 212.292 1.64547 8.87867 1199.07 
2015 12 3 -28 201.702 1.5585 7.10663 1283.21 
2015 12 4 -27 202.205 1.59038 5.6314 1230.42 
2015 12 5 -26 209.747 2.16685 6.11054 1246.7 
2015 12 6 -25 206.012 2.58969 5.79077 1045.5 
2015 12 7 -24 201.97 2.72267 7.04072 731.017 
2015 12 8 -23 203.263 2.95291 7.17232 892.705 
2015 12 9 -22 200.405 0.963586 6.32987 1108.05 
2015 12 10 -21 201.246 2.58411 4.6545 1211.82 
2015 12 11 -20 210.439 2.22212 6.33989 1648.05 
2015 12 12 -19 207.61 1.88891 6.85502 1687.69 
2015 12 13 -18 204.215 2.0142 5.8379 1047.62 
2015 12 14 -17 204.27 1.08051 7.30435 1411.67 
2015 12 15 -16 207.095 1.53147 7.8481 1303.97 
2015 12 16 -15 198.189 1.94698 10.2269 781.87 
2015 12 17 -14 204.192 2.89472 7.69946 1282.97 
2015 12 19 -12 197.703 2.4003 9.30734 1080.16 
2015 12 20 -11 198.359 1.42429 10.2774 1056.8 
2015 12 21 -10 196.57 1.23366 7.91559 665.949 
2015 12 28 -3 180.674 0.691094 11.0528 1191.06 
2015 12 30 -1 191.468 2.73342 10.6043 521.91 
2015 12 31 0 193.746 2.67876 12.1773 495.39 
2016 1 1 1 176.354 1.3075 13.3128 618.24 
2016 1 2 2 180.964 1.592 12.9865 554.563 
2016 1 3 3 187.751 2.92349 11.7375 542.968 
2016 1 4 4 187.587 2.43847 9.99672 563.637 
2016 1 5 5 188.71 3.73208 9.47559 852.003 
2016 1 6 6 193.584 2.63377 10.7949 556.286 
2016 1 7 7 189.328 1.89787 9.86285 668.602 
2016 1 8 8 198.971 3.09933 8.71509 859.107 
2016 1 9 9 190.864 2.41506 9.56059 743.285 
2016 1 10 10 186.13 2.12376 9.72233 850.732 
2016 1 11 11 196.184 3.01882 15.2803 813.708 
2016 1 12 12 195.838 4.3833 8.86602 777.58 
2016 1 13 13 217.493 2.87969 11.2794 1222.88 
2016 1 14 14 206.906 2.95399 9.75762 1204 
2016 1 15 15 192.138 1.35543 11.1541 907.162 
2016 1 16 16 177.041 0.685351 11.159 685.388 
2016 1 17 17 190.846 1.81877 9.25766 956.727 
2016 1 18 18 190.093 1.3191 9.37157 927.406 
2016 1 20 20 192.764 3.3216 9.19021 825.714 
2016 1 21 21 211.619 8.42629 10.54 560.708 
2016 1 25 25 206.544 2.52899 9.03864 887.856 
2016 1 26 26 195.684 5.24341 8.8045 938.168 
2016 1 28 28 202.347 2.32521 7.80346 1211 
2016 1 29 29 205.927 2.00089 10.0615 1287.67 
2016 1 30 30 196.703 1.76957 8.51377 1409.08 
2016 1 31 31 187.215 1.13207 11.6836 1065.21 
2016 2 1 32 184.012 2.63456 12.4472 537.603 
2016 2 2 33 171.088 3.39194 13.6498 338.102 
2016 2 6 37 186.583 2.8097 11.6534 718.138 
2016 2 7 38 189.639 2.06327 10.1044 803.345 
2016 2 9 40 188.268 2.42393 10.3883 1044.96 
2016 2 11 42 202.075 2.96616 12.0293 1262.71 
2016 2 12 43 198.542 7.0558 10.719 745.827 
2016 2 13 44 189.664 4.53617 11.1894 397.934 
2016 2 16 47 201.165 2.51268 11.0064 751.68 
2016 2 18 49 196.506 3.26172 11.0321 662.402 
2016 2 19 50 202.614 3.7648 11.1534 685.109 
2016 2 20 51 202.335 2.26525 11.1599 1335.73 
2016 2 21 52 211.285 5.0902 13.0016 1274.15 
2016 2 23 54 184.628 1.76475 11.0762 1104.86 
2016 2 24 55 205.951 3.67895 11.3138 1071.56 
2016 2 25 56 198.526 2.15248 10.6989 952.928 
2016 2 26 57 198.573 2.80413 11.1935 1063.12 
2016 2 27 58 196.41 5.18672 10.5821 1086.96 
2016 2 28 59 195.413 4.26198 10.7817 807.605 
