2002 11 4 -57 193.387 2.50462 15.1859 513.627 
2002 11 5 -56 214.25 1.37018 16.1548 447.066 
2002 11 11 -50 206.186 1.06395 17.9275 869.923 
2002 11 13 -48 207.718 1.70062 17.3204 515.202 
2002 11 14 -47 208.055 1.82323 16.3356 570.882 
2002 12 9 -22 175.448 0.384658 20.5289 266.517 
2003 1 4 4 206.748 0.722823 15.251 558.057 
2003 1 7 7 217.114 2.52503 17.185 295.547 
2003 1 8 8 194.072 2.7203 18.0971 349.107 
2003 1 9 9 203.692 0.415358 17.8556 441.654 
2003 1 25 25 202.364 3.63254 16.6103 391.486 
2003 1 27 27 181.423 3.32073 21.9877 179.796 
2003 1 28 28 183.528 4.19083 22.4948 261.046 
2003 1 30 30 197.544 2.04394 22.9866 361.318 
2003 1 31 31 204.698 1.52875 15.636 373.984 
2003 2 1 32 188.816 2.06084 15.5342 385.257 
2003 2 2 33 199.487 2.55104 15.2074 461.828 
2003 2 3 34 204.349 2.42363 22.0199 489.465 
2003 2 4 35 204.519 4.09664 20.3824 324.724 
